Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Label
1.289817,1.148474,0.893734,3.291941,3.364401,3.180896,2.264961,2.036266,-2.807066,0.604619,1.016035,1.312742,2.250749,2.420376,2.259968,1.81863,1.932565,-2.010513,0.483198,0.840034,1.061184,1.884688,1.672222,1.206062,0.962056,1.111905,Early_Endosomes
1.305189,0.946941,1.151359,2.311732,2.350421,1.961414,1.35524,1.801803,-2.006373,0.914134,1.374201,1.610948,2.080453,1.754697,1.623099,1.614133,1.577628,-1.710683,0.864043,1.303398,1.505847,2.001985,1.488664,1.403248,1.757583,1.715197,Early_Endosomes
1.328242,1.233463,2.075457,0.880239,0.44891,0.08172,1.225943,1.745752,-1.065289,0.669557,0.670065,0.674958,0.351026,0.079042,0.128403,0.684859,0.982824,-0.562222,0.627983,0.629803,0.598548,0.233063,-0.223365,-0.156213,0.275526,0.558768,Endosomes
1.335363,1.184007,1.41413,2.160917,1.349509,1.110955,0.560275,0.365529,-1.199983,0.557409,0.791442,1.248096,1.324635,1.550124,1.418559,1.7926,1.788249,-1.567557,0.495057,0.698715,1.195669,1.210058,1.270654,1.04602,1.407041,1.425048,Early_Endosomes
1.37653,1.878372,1.900624,1.196679,0.399465,0.165562,1.241952,1.395204,-1.069668,0.91153,1.178012,1.12501,0.612575,0.345486,0.277604,0.832049,1.150983,-0.798467,0.844789,1.081138,1.007153,0.399205,0.012901,-0.151932,0.443037,0.786897,Endosomes
1.44622,0.732981,0.735026,-0.03939,-0.761427,-1.157431,-0.275113,-0.003853,0.316818,7.463671,7.513895,6.555549,4.329285,3.68089,2.757574,1.899979,0.67539,-3.240242,7.72663,7.867022,6.843473,4.44963,3.341223,1.955817,1.218612,0.305793,Endosomes
1.467274,1.343699,1.268543,2.345942,1.967114,1.569958,1.653726,1.508228,-1.873635,1.006186,1.1693,1.569018,1.920868,1.721919,1.531359,1.804859,1.663362,-1.717061,0.912327,1.05224,1.386274,1.661461,1.200261,0.924536,1.507527,1.401332,Early_Endosomes
1.505501,1.211829,1.263672,2.405974,2.533177,2.305768,1.669254,1.82904,-2.215066,0.998279,1.22934,1.429441,2.251548,1.873502,1.764404,1.58109,1.601624,-1.754656,0.88192,1.071621,1.197316,1.942728,1.261397,0.89534,0.853456,1.013916,Early_Endosomes
1.650036,1.874017,1.547047,1.423643,0.717487,0.614671,1.406786,1.222571,-1.235424,0.914506,1.236338,1.265074,1.138181,0.873382,1.034531,1.278834,1.358942,-1.216433,0.84241,1.168144,1.141036,0.928989,0.485774,0.417247,0.652473,0.763759,Endosomes
1.653202,1.789843,1.580675,0.98917,0.319696,0.053238,0.451249,0.760637,-0.710806,0.613579,0.755058,0.852135,0.654668,0.353977,0.354141,0.579738,0.816485,-0.632416,0.533323,0.637979,0.683853,0.419546,-0.037447,-0.190203,-0.019951,0.194391,Endosomes
1.669651,1.413011,2.110126,1.230266,0.566389,0.186496,0.659005,1.04078,-0.939594,1.164731,1.313878,1.229638,1.020442,0.679342,0.561557,0.913577,1.137138,-0.981734,1.117148,1.253811,1.146401,0.879024,0.356289,0.184293,0.562209,0.840745,Endosomes
1.697708,1.282031,1.646043,2.680026,2.474789,2.386588,1.986897,1.995776,-2.38958,1.29354,1.242258,1.85777,2.677654,2.255847,2.114541,1.95254,1.591082,-2.032205,1.253515,1.16385,1.765872,2.599628,1.939148,1.822561,1.947412,1.726247,Early_Endosomes
1.759769,1.771328,1.47942,0.800706,0.355862,0.09014,1.431412,2.396178,-1.205793,0.890637,0.879719,0.703483,0.207442,-0.154217,-0.257901,-0.010317,0.28956,-0.164606,0.802429,0.768313,0.537787,-0.052735,-0.564998,-0.629556,-0.295532,-0.018629,Endosomes
1.778631,1.6835,1.104729,0.043226,-0.36404,-0.459302,0.612336,1.879207,-0.554772,7.972561,7.251235,7.118601,5.272514,5.176463,4.563998,3.992825,2.039692,-4.657316,8.079114,7.428865,7.276465,5.22951,4.496259,3.15738,2.634084,1.11743,Endosomes
1.787239,2.045379,2.208375,1.859789,1.562215,1.087144,1.409377,1.458061,-1.675626,1.151257,1.560637,1.713087,1.589986,1.323909,1.125737,1.553561,1.700544,-1.550162,1.135332,1.545909,1.667656,1.484084,1.012273,0.707835,1.202704,1.332737,Endosomes
1.914225,1.835463,2.134894,0.847035,0.757016,0.467903,1.703323,2.016849,-1.390056,-0.672067,-0.841418,-0.983193,-1.187155,-1.401063,-1.532703,-1.602656,-1.515775,1.431588,-0.693425,-0.832909,-1.004154,-1.198499,-1.339173,-1.359309,-1.241826,-1.131488,Plasma_Membrane
1.923528,1.895152,1.874637,1.012943,0.7968,0.478845,1.311778,1.370161,-1.205892,1.269651,1.428457,1.465147,1.19669,0.799252,0.65627,1.101686,1.371679,-1.158528,1.215955,1.35597,1.348694,1.030037,0.443109,0.27031,0.775373,1.07595,Endosomes
1.924822,1.735606,1.844487,1.112535,0.463971,-0.150487,1.190177,1.081145,-0.930454,1.496824,1.710756,1.391119,1.111401,0.838043,0.590968,0.85963,1.134167,-1.056719,1.486677,1.681341,1.331198,0.997396,0.493796,0.183605,0.357664,0.59077,Endosomes
1.935965,1.74532,2.028022,1.201197,0.438335,0.215082,1.117659,1.712757,-1.155316,2.48609,2.307605,1.590037,0.86717,0.534589,0.382532,0.837728,1.167771,-1.036628,2.532039,2.348276,1.583023,0.756077,0.2763,0.120744,0.646917,1.06405,Endosomes
1.985128,1.597316,1.510494,0.872235,0.497,-0.004008,0.5397,0.519732,-0.673169,1.729547,1.985926,2.019449,1.732772,1.370264,1.388508,1.776428,1.835268,-1.761882,1.800783,2.096482,2.154201,1.774874,1.32231,1.098547,1.394448,1.556501,Endosomes
2.056037,2.217715,2.251293,1.65829,0.670514,0.381277,1.251328,1.70273,-1.36802,1.506866,1.452986,1.198298,0.747934,0.459633,0.484348,0.875138,1.091434,-0.902835,1.481883,1.425076,1.166395,0.645944,0.258168,0.346482,0.884888,1.13817,Endosomes
2.149033,2.104002,2.730951,2.000397,1.90839,1.461736,1.380405,0.954927,-1.7828,1.88811,2.687015,2.213514,1.939231,1.639696,1.526167,1.92165,2.080666,-1.996636,1.846693,2.678313,2.115276,1.754532,1.161049,0.702929,1.076264,1.232776,Endosomes
2.183653,2.515064,2.206548,0.81138,0.484949,-0.172338,0.486322,1.179801,-0.856142,3.76589,2.944528,2.175318,1.161303,0.619382,0.419573,1.002467,1.300719,-1.282741,3.884286,3.093806,2.244057,1.13961,0.42212,0.212901,0.816117,1.078457,Endosomes
2.192369,1.08919,1.601436,1.424914,0.94467,0.746047,0.882273,0.406596,-1.028204,1.563813,1.507536,1.856687,2.042838,1.759086,1.772657,1.850519,2.071139,-1.950679,1.552342,1.476208,1.825942,1.99888,1.574763,1.404043,1.460666,1.666279,Endosomes
2.195318,2.419135,1.882848,0.797952,-0.043652,-0.125798,0.359093,0.804169,-0.634964,3.327654,2.584113,1.652374,1.002248,0.554115,0.371111,0.899484,1.105533,-1.101677,3.374858,2.594516,1.648424,0.908208,0.246841,-0.102797,0.314598,0.538261,Endosomes
2.204608,2.44499,1.97876,1.69539,0.926576,0.645656,1.452662,1.335701,-1.430117,1.711482,2.542159,2.499523,1.959192,1.489514,1.151025,1.439706,1.551982,-1.698955,1.742472,2.595973,2.550463,1.963947,1.199201,0.832905,1.043754,1.203408,Endosomes
2.242115,1.974087,1.97544,1.184495,0.583824,0.287018,0.935499,1.113835,-1.05323,1.00679,1.105579,1.306914,1.016414,0.773202,0.803155,1.32971,1.448662,-1.179495,1.006953,1.089021,1.288607,0.905477,0.468767,0.3093,0.769324,0.921665,Endosomes
2.263903,2.744044,2.183744,1.868396,1.194329,0.70929,1.887036,1.759305,-1.715347,0.610606,0.906493,1.053381,0.757892,0.412369,0.387238,0.753383,0.940221,-0.745448,0.641417,0.962534,1.169618,0.859692,0.497208,0.46361,0.866862,1.018506,Endosomes
2.283578,2.206965,2.45995,1.992183,1.228293,1.066512,1.609285,2.03852,-1.8268,2.075457,2.378179,2.455265,1.992238,1.76845,1.554655,1.856846,1.852138,-1.966554,2.053874,2.394006,2.425507,1.900509,1.376732,0.961442,1.285249,1.337964,Endosomes
2.362492,2.11128,1.832387,1.136866,0.409269,0.017949,0.965213,0.976942,-0.930043,0.356931,0.350669,0.333213,0.096612,-0.191607,-0.180117,0.372998,0.922428,-0.311729,0.291207,0.268857,0.209944,-0.111323,-0.499026,-0.507922,-0.010384,0.455199,Endosomes
2.367271,2.202945,2.391085,1.605219,0.927976,0.536949,1.674402,1.928975,-1.58037,1.24105,1.531746,1.378958,1.129809,0.880621,0.875626,1.41211,1.701136,-1.33732,1.159165,1.422789,1.245078,0.894516,0.421193,0.28421,0.694545,0.987842,Endosomes
2.38483,2.710788,2.552228,2.420838,1.732546,1.119269,1.572786,1.200444,-1.847844,1.549611,1.492876,1.947459,1.548433,1.319102,1.124886,1.532456,1.654791,-1.558442,1.529614,1.444046,1.947463,1.438409,0.99578,0.745436,1.195239,1.345274,Endosomes
2.446811,2.336454,2.369184,1.145858,0.321606,0.052989,1.04515,1.831625,-1.170366,4.703758,3.845167,2.669033,1.361619,0.739014,0.562448,1.067987,1.149027,-1.444357,4.679336,3.84426,2.585829,1.182849,0.314999,0.041743,0.608042,0.728246,Endosomes
2.524036,2.989651,2.302441,2.02106,1.276135,1.228729,2.064302,2.34747,-2.050189,1.21106,1.619025,1.507511,1.281855,0.980689,1.001289,1.121554,1.290719,-1.248252,1.150378,1.552618,1.37285,1.081416,0.548864,0.444684,0.624831,0.850294,Endosomes
2.534591,2.235074,2.0885,1.182995,0.804192,0.281344,1.044323,1.136984,-1.145808,1.139604,1.28086,1.246219,0.91895,0.72101,0.63359,1.03677,1.292273,-1.047946,1.031881,1.147405,1.045689,0.60422,0.174229,-0.108442,0.135804,0.361485,Endosomes
2.604272,2.425713,2.552012,1.810761,1.432993,1.250685,1.680926,1.488433,-1.798147,1.360458,1.780353,1.829082,1.437006,1.326749,1.16976,1.51934,1.478007,-1.505628,1.294894,1.679633,1.662804,1.163977,0.786149,0.331224,0.44049,0.449321,Endosomes
2.633821,2.026406,1.670537,0.378829,-0.375439,-0.381639,0.522315,1.443853,-0.595725,8.362765,8.088429,6.992899,5.358916,4.819285,4.950116,4.851004,3.025497,-5.136498,8.223443,8.007354,6.885621,5.095196,3.967872,3.36607,3.185534,1.888726,Endosomes
2.661817,2.24284,2.295723,2.259713,2.074384,1.550308,1.795538,1.453177,-2.040298,2.013858,2.413544,2.521012,2.743601,2.198059,1.940327,2.025818,2.158839,-2.299271,2.101114,2.559087,2.723855,2.989688,2.220282,1.951574,2.270938,2.361457,Endosomes
2.713229,2.66255,3.236714,2.577169,1.688763,1.362904,1.570245,1.437796,-2.023831,1.618714,1.910204,1.992764,1.760091,1.375507,1.25711,1.538075,1.730297,-1.663207,1.561091,1.84391,1.865911,1.613987,0.964632,0.729534,1.028275,1.170088,Endosomes
2.716051,2.680853,1.961101,0.925745,0.384816,0.127507,0.928537,1.665274,-1.103876,2.202054,2.165786,1.731599,1.085353,0.90513,0.859815,1.553382,1.991723,-1.529702,2.146253,2.074547,1.635071,0.911456,0.430284,0.202161,0.647617,1.034929,Endosomes
2.736931,2.647141,3.054239,1.856341,1.427773,0.912537,1.540202,1.50901,-1.762394,1.206285,1.419948,1.571706,1.491116,1.166721,1.197373,1.403257,1.652336,-1.471236,1.186063,1.404598,1.550987,1.414052,0.878872,0.747871,0.849322,1.154958,Endosomes
2.787148,3.138265,3.044458,2.734296,1.713284,1.340489,1.806071,1.536233,-2.119116,2.476522,2.085945,1.934847,1.941628,1.738326,1.64305,2.091785,2.440142,-2.122723,2.393347,1.990448,1.813492,1.681681,1.167109,0.766334,1.137638,1.379615,Endosomes
2.868028,3.100594,2.679862,2.246588,1.438947,0.973681,1.352809,1.251167,-1.749626,1.816611,1.918028,2.082056,1.994568,1.857911,1.618628,1.983206,2.017472,-1.992913,1.823232,1.925747,2.065034,1.959174,1.591016,1.221383,1.654539,1.73921,Endosomes
2.905065,3.255237,3.181088,2.724902,2.633093,2.113856,1.809185,1.484457,-2.467264,2.029417,2.156494,2.421255,2.850336,2.530876,2.299302,2.679939,2.542577,-2.618179,2.012161,2.143243,2.407337,2.780757,2.184282,1.580821,1.901004,1.825953,Endosomes
3.017822,2.939616,2.912228,1.928538,1.221598,0.920019,1.909383,2.052569,-1.926237,1.644236,1.716934,1.758175,1.558177,1.169514,1.120966,1.518796,1.637693,-1.531317,1.542543,1.578976,1.555273,1.278542,0.586346,0.315315,0.685854,0.872497,Endosomes
3.048001,2.992453,2.88905,1.574504,0.760454,0.802494,2.347454,2.235275,-1.873039,0.72596,1.007784,1.311912,1.412455,1.393269,1.350228,1.61429,1.318006,-1.415192,0.757886,1.04325,1.418894,1.499488,1.32241,1.138326,1.865839,2.013295,Peroxisomes
3.068495,3.283041,3.265529,2.486467,1.395659,1.049581,1.812687,1.921818,-2.072423,1.902042,1.813993,2.34443,2.10829,1.892285,2.017512,2.436288,2.486238,-2.298217,1.948756,1.861273,2.41357,2.145888,1.744238,1.725423,2.375675,2.458741,Endosomes
3.080663,2.787349,2.638025,1.786741,1.205833,0.699154,1.417344,1.708118,-1.672267,1.586281,1.764086,1.866629,1.380579,1.184854,1.05875,1.667789,2.095786,-1.652738,1.565282,1.7426,1.832777,1.335529,0.916321,0.664076,1.26087,1.656419,Endosomes
3.099389,3.410702,3.355352,1.92347,1.037202,0.349886,1.172084,1.173949,-1.511911,1.740797,1.166785,0.905487,0.570313,0.229149,0.213688,0.70504,1.566114,-0.861504,1.794765,1.228837,0.867445,0.475787,0.005781,-0.096519,0.357155,1.132518,Endosomes
3.109328,3.39514,3.206603,2.880839,2.189009,2.061629,2.59636,2.238522,-2.70403,2.172976,2.75396,2.905371,3.086882,2.548759,2.40857,2.551619,2.580846,-2.728172,2.086282,2.639166,2.765808,2.868595,1.952685,1.514049,1.752675,1.907086,Endosomes
3.112197,2.718097,2.908162,2.022038,1.303247,1.020588,2.048309,2.459002,-2.080401,1.069809,1.196091,1.334177,1.044307,0.910679,0.831886,1.413742,1.69293,-1.294319,1.027817,1.140271,1.266098,0.912246,0.621195,0.544783,1.24172,1.553016,Endosomes
3.152183,3.239797,3.020318,1.889261,1.140353,0.920465,1.864301,1.799749,-1.869057,1.044793,1.334214,1.237902,1.036228,0.85704,0.820027,1.30058,1.72359,-1.269438,1.06002,1.360714,1.259528,1.014578,0.719258,0.583992,1.054359,1.467293,Endosomes
3.182866,2.840429,3.026721,2.949991,2.826843,2.595346,2.51969,2.07351,-2.86613,1.495365,1.728516,1.972015,1.985926,1.712054,1.768081,2.202228,2.199503,-2.050832,1.468565,1.727273,1.97477,1.912742,1.448723,1.319059,1.8809,1.897481,Endosomes
3.196271,3.18093,2.593241,1.936203,1.547813,1.348967,2.031684,1.728675,-2.026779,2.086145,2.360832,2.366749,2.030472,1.679675,1.591655,1.50226,1.74311,-1.864554,2.051313,2.326692,2.304623,1.886114,1.377353,1.024027,0.982798,1.204853,Endosomes
3.240909,3.135463,3.212633,2.558737,1.748551,1.779947,1.939393,1.51958,-2.238122,1.446653,1.521149,1.988398,2.14676,1.968717,1.861603,2.196601,2.264038,-2.127609,1.397335,1.447212,1.919199,2.009786,1.508212,1.200404,1.499976,1.608904,Endosomes
3.408126,3.108786,3.20124,2.010595,1.403118,0.718627,1.841566,1.641351,-1.8709,0.627522,0.72245,0.842645,0.58368,0.323028,0.36348,0.911087,1.297677,-0.800985,0.59175,0.667075,0.748828,0.454688,0.024542,-0.055345,0.500892,0.877699,Endosomes
3.646322,2.934896,2.992662,1.721532,1.153976,0.950972,1.726253,1.819763,-1.832043,1.757801,1.609504,1.940206,1.867028,1.600422,1.464291,2.05667,2.032561,-1.901204,1.828056,1.71084,2.119118,2.111229,1.647475,1.45219,2.221452,2.276159,Endosomes
